1	0.5	2.70833	0	0.0099485
2	0.5	2.71735	0	0.000935637
4	0.5	2.71821	0	7.18893e-05
8	0.5	2.71828	0	4.98404e-06
16	0.5	2.71828	0	3.28118e-07
32	0.5	2.71828	0	2.10479e-08
64	0.5	2.71828	0	1.33272e-09
128	0.5	2.71828	0	8.38409e-11
256	0.5	2.71828	0	5.26068e-12
512	0.5	2.71828	0	3.28626e-13
1024	0.5	2.71828	0	1.95399e-14
